,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
886,15:03.24,Rachel SMITH,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1157,5000m,19848564,1286,61,Public
887,15:03.48,Natalie RULE,AUS,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1156,5000m,70775851,12,0,Public
888,15:03.78,Faith CHEROTICH,KEN,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1156,5000m,133148426,0,0,Public
889,15:03.82,Teresiah Muthoni GATERI,KEN,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1156,5000m,NA,NA,NA,NA
890,15:03.85,Klara LUKAN,SLO,"LAZ Wien, Wien (AUT)",22 JUN 2024,1156,5000m,97029549,0,0,Public
891,15:04.71,Doris LEMNGOLE,KEN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1178,5000m,128751344,0,0,Public
892,15:05.20,Laura GALVÁN,MEX,"Stade de France, Paris (FRA)",02 AUG 2024,1153,5000m,3600841,5,10,Public
893,15:05.77,Mariana MACHADO,POR,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1152,5000m,58837367,0,231,Public
894,15:05.80,Bethany HASZ,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1152,5000m,NA,NA,NA,NA
895,15:05.96,Kayley DELAY,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1151,5000m,52102056,1694,26,Public
896,15:06.42,Hilda CHEBET,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1151,5000m,NA,NA,NA,NA
897,15:07.12,Katelyn TUOHY,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 JUL 2024,1149,5000m,80574626,9,3,Private
898,15:07.38,Amy-Eloise NEALE,GBR,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1149,5000m,62836525,9,11,Private
899,15:07.93,Julie-Anne STAEHLI,CAN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1172,5000m,NA,NA,NA,NA
900,15:08.08,Pauline KAMULU,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1147,5000m,NA,NA,NA,NA
901,15:08.64,Tinebeb ASRES,ETH,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1146,5000m,NA,NA,NA,NA
902,15:09.13,Lea MEYER,GER,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1145,5000m,56091569,65,0,Public
903,15:09.68,Susan KAMOTHO,KEN,"Athletic Track, Abashiri (JPN)",10 JUL 2024,1144,5000m,NA,NA,NA,NA
904,15:09.92,Holly CAMPBELL,AUS,"LAZ Wien, Wien (AUT)",22 JUN 2024,1144,5000m,21457606,3345,310,Private
905,15:10.19,Jennifer NESBITT,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1167,5000m,53810642,160,1,Public
906,15:10.24,Purity Kajuju GITONGA,KEN,"LAZ Wien, Wien (AUT)",22 JUN 2024,1143,5000m,NA,NA,NA,NA
907,15:10.56,Konstanze KLOSTERHALFEN,GER,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1143,5000m,NA,NA,NA,NA
908,15:10.67,Verity OCKENDEN,GBR,"LAZ Wien, Wien (AUT)",22 JUN 2024,1142,5000m,16918385,859,2,Private
909,15:10.68,Parul CHAUDHARY,IND,"Stade de France, Paris (FRA)",02 AUG 2024,1142,5000m,27786043,150,4,Public
910,15:10.70,Esther GITAHI,KEN,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1142,5000m,71375573,0,0,Public
911,15:11.15,Abbey COOPER,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1141,5000m,27792886,612,3,Public
912,15:11.19,Stella RUTTO,ROU,"Stade Du Moulin Boisseau, Carquefou (FRA)",17 MAY 2024,1141,5000m,NA,NA,NA,NA
913,15:11.68,Amy BUNNAGE,AUS,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1140,5000m,19392558,218,33,Public
914,15:12.34,Wuga HE,CHN,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1139,5000m,NA,NA,NA,NA
915,15:12.44,Maudie SKYRING,AUS,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1139,5000m,22541352,0,0,Public
916,15:12.48,Emily INFELD,USA,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1139,5000m,NA,NA,NA,NA
917,15:12.59,Tabithanjeri KAMAU,KEN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 SEP 2024,1139,5000m,NA,NA,NA,NA
918,15:13.30,Annie RODENFELS,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1137,5000m,15124771,4692,44,Public
919,15:13.37,Janet Jepkoech CHEPKEMOI,KEN,"Prefectural Stadium, Okayama (JPN)",28 JUN 2024,1137,5000m,NA,NA,NA,NA
920,15:13.38,Amanda VESTRI,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1137,5000m,131800350,75,0,Public
921,15:13.56,Mirriam CHEROP,KEN,"Denka Big Swan Stadium, Niigata (JPN)",28 SEP 2024,1137,5000m,NA,NA,NA,NA
922,15:13.57,Simone PLOURDE,CAN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1137,5000m,57141102,785,79,Public
923,15:13.68,Meseret YESHANEH,ETH,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1137,5000m,NA,NA,NA,NA
924,15:13.71,Beatrice CHEPKOECH,KEN,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1137,5000m,72147489,0,0,Public
925,15:13.83,Emily LIPARI,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1136,5000m,NA,NA,NA,NA
926,15:13.84,Katie WASSERMAN,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1160,5000m,52348096,354,1,Public
927,15:14.18,Hitomi NIIYA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 SEP 2024,1136,5000m,NA,NA,NA,NA
928,15:15.01,Taylor ROE,USA,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1158,5000m,21318574,92,20,Public
929,15:15.14,Bontu Edao REBITU,BRN,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1134,5000m,NA,NA,NA,NA
930,15:15.52,Maggie MONTOYA,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1133,5000m,43237397,0,0,Public
931,15:15.70,Diane VAN ES,NED,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1133,5000m,43526652,37,0,Public
932,15:15.79,Maddy ELMORE,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 MAR 2024,1133,5000m,45828406,391,0,Private
933,15:15.84,Şilan AYYILDIZ,TUR,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1133,5000m,113032067,1006,16,Private
934,15:16.05,Dolphine Nyaboke OMARE,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1132,5000m,NA,NA,NA,NA
935,15:16.88,Margaretha MONTOYA,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1131,5000m,NA,NA,NA,NA
936,15:16.93,Bertukan WELDE,ETH,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1130,5000m,NA,NA,NA,NA
937,15:17.13,Elena BURKARD,GER,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1130,5000m,54121337,0,9,Public
938,15:17.20,Alyson CHURCHILL,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1130,5000m,30377151,0,0,Public
939,15:17.41,Amalie SÆTEN,NOR,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1130,5000m,12504485,597,0,Public
940,15:17.45,Viktória WAGNER-GYÜRKÉS,HUN,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1129,5000m,128092322,0,0,Public
941,15:17.48,Gabriela DEBUES-STAFFORD,CAN,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1129,5000m,56812301,755,50,Public
942,15:17.88,Ludovica CAVALLI,ITA,"Campo Comunale, Modena (ITA)",22 SEP 2024,1129,5000m,NA,NA,NA,NA
943,15:17.99,Lauren GREGORY,USA,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1128,5000m,37651602,1353,152,Public
944,15:18.02,Deborah CHEMUTAI,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1128,5000m,NA,NA,NA,NA
945,15:18.21,Margot APPLETON,USA,"Paul Derr TF Facility, Raleigh, NC (USA)",29 MAR 2024,1128,5000m,121617890,0,0,Public
946,15:18.37,Asmarech ANLEY,ETH,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1128,5000m,NA,NA,NA,NA
947,15:18.48,Alma Delia CORTES,MEX,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1127,5000m,NA,NA,NA,NA
948,15:18.54,Agate CAUNE,LAT,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1127,5000m,95918663,2,0,Private
949,15:18.60,Rebecca MWANGI,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1127,5000m,140857423,3,0,Public
950,15:18.76,Jasmijn LAU,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1127,5000m,10375244,0,0,Private
951,15:18.78,Soukaina ATANANE,MAR,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1127,5000m,NA,NA,NA,NA
952,15:18.80,Bailey HERTENSTEIN,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1127,5000m,NA,NA,NA,NA
953,15:18.81,Svetlana APLACHKINA,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1127,5000m,29862838,4119,29,Public
954,15:19.15,Olga VOVK,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1126,5000m,21209661,39,12,Public
955,15:19.34,Yalemget YAREGAL,ETH,"LAZ Wien, Wien (AUT)",22 JUN 2024,1126,5000m,NA,NA,NA,NA
956,15:19.40,Kate AXFORD,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1126,5000m,52420738,1395,3,Private
957,15:19.69,Maria FORERO,ESP,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1125,5000m,37392037,1150,405,Private
958,15:19.69,Hannah STEELMAN,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1125,5000m,NA,NA,NA,NA
959,15:19.75,Judy Jepngetich CHEPASKWONY,KEN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1125,5000m,NA,NA,NA,NA
960,15:19.81,Cari HUGHES,GBR,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1125,5000m,55975379,1354,240,Public
961,15:19.88,Lyubov DUBROVSKAYA,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1125,5000m,NA,NA,NA,NA
962,15:19.93,Sarah WANJIRU,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1125,5000m,141271079,0,0,Public
963,15:20.02,Kristine Eikrem ENGESET,NOR,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1125,5000m,12012236,1389,7,Public
964,15:20.11,Georgie GRGEC,NZL,"Wimbledon Park Athletics Track, London (GBR)",03 AUG 2024,1124,5000m,18114045,1776,608,Private
965,15:20.29,Erika KEMP,USA,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1124,5000m,16516041,17,42,Private
966,15:20.48,Sheila JEBET,KEN,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1124,5000m,140028982,0,0,Public
967,15:20.65,Rina KUSU,JPN,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1123,5000m,36847589,0,0,Public
968,15:20.89,Molly BORN,USA,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1146,5000m,48002327,228,0,Public
969,15:20.89,Micol MAJORI,ITA,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1123,5000m,32337147,0,0,Public
970,15:20.93,Jodie MCCANN,IRL,"Bislett Stadion, Oslo (NOR)",18 JUN 2024,1123,5000m,77132629,0,0,Public
971,15:20.94,Wakana KABASAWA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1123,5000m,NA,NA,NA,NA
972,15:20.99,Lemlem NIBRET,ETH,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1123,5000m,NA,NA,NA,NA
973,15:21.00,Lisa MERKEL,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1123,5000m,74525149,0,0,Public
974,15:21.22,Judy CHEPKOECH,KEN,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1122,5000m,77772602,0,0,Public
975,15:21.46,Jana VAN LENT,BEL,"Bislett Stadion, Oslo (NOR)",18 JUN 2024,1122,5000m,NA,NA,NA,NA
976,15:21.55,Katie CAMARENA,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1122,5000m,53868866,2070,24,Public
977,15:21.72,Sophie WALLIS,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1121,5000m,9048570,875,422,Private
978,15:21.80,Chloe SCRIMGEOUR,USA,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1145,5000m,104290453,163,0,Public
979,15:22.08,Genevieve GREGSON,AUS,"Lakeside Stadium, Melbourne (AUS)",15 FEB 2024,1121,5000m,48905896,308,0,Public
980,15:22.33,Rino GOSHIMA,JPN,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 MAR 2024,1120,5000m,NA,NA,NA,NA
981,15:22.44,Alexandra MILLARD,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1120,5000m,54334283,0,0,Public
982,15:22.84,Philippa BOWDEN,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1119,5000m,45738802,21,0,Private
983,15:22.95,Leanne POMPEANI,AUS,"LAZ Wien, Wien (AUT)",22 JUN 2024,1119,5000m,35656671,4016,230,Private
984,15:23.14,Olivia MARKEZICH,USA,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1119,5000m,63449551,1849,31,Public
985,15:23.39,Vanessa FRASER,USA,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1118,5000m,52690199,402,157,Private
986,15:23.76,Briana SCOTT,CAN,"Dempsey Indoor, Seattle, WA (USA)",09 FEB 2024,1117,5000m,3918100,68,2,Public
987,15:24.37,Erika TANOURA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1116,5000m,NA,NA,NA,NA
988,15:24.95,Anna CAMP BENNETT,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 MAR 2024,1115,5000m,NA,NA,NA,NA
989,15:25.00,Sam BUSH,USA,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1115,5000m,87064986,503,3,Private
990,15:25.02,Charity CHEROP,UGA,"Estadio Atlético de la VIDENA, Lima (PER)",27 AUG 2024,1115,5000m,NA,NA,NA,NA
991,15:25.07,Sydney THORVALDSON,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1115,5000m,NA,NA,NA,NA
992,15:25.12,Julia VAN VELTHOVEN,NED,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1115,5000m,NA,NA,NA,NA
993,15:25.13,Jennifer RANDALL,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1115,5000m,53922774,253,9,Public
994,15:25.27,Elizabeth LEACHMAN,USA,"Mike A. Myers Stadium, Austin, TX (USA)",28 MAR 2024,1115,5000m,NA,NA,NA,NA
995,15:25.37,Abir REFFAS,ALG,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1114,5000m,NA,NA,NA,NA
996,15:25.71,Juliet CHERUBET,KEN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1114,5000m,113561678,268,4,Private
997,15:25.81,Miyaka SUGATA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1114,5000m,NA,NA,NA,NA
998,15:25.83,Gracelyn LARKIN,CAN,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1113,5000m,78680893,2253,9,Public
999,15:26.22,Firehiwot GESESE,ETH,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1113,5000m,NA,NA,NA,NA
1000,15:26.60,Kimberley MAY,NZL,"Villanova University, Villanova, PA (USA)",10 MAY 2024,1112,5000m,28190302,25,0,Private
1001,15:26.66,Eleanor BARAN,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1112,5000m,131301859,0,1,Private
1002,15:26.66,Lisa ROOMS,BEL,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1112,5000m,27711874,1340,20,Public
1003,15:26.76,Innes FITZGERALD,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1112,5000m,47857799,41,2,Public
1004,15:26.81,Nina CHYDENIUS,FIN,"Bislett Stadion, Oslo (NOR)",18 JUN 2024,1112,5000m,4754747,33,0,Private
1005,15:26.82,Aimee PRATT,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1135,5000m,55249858,19,0,Public
1006,15:27.04,Eloise WALKER,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1111,5000m,24425564,167,3,Public
1007,15:27.15,Selah BUSIENEI,KEN,"Nyayo National Stadium, Nairobi (KEN)",14 JUN 2024,1111,5000m,NA,NA,NA,NA
1008,15:27.20,Adva COHEN,ISR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1134,5000m,42530422,3,3,Private
1009,15:27.70,Carla GALLARDO,ESP,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1110,5000m,94997060,1866,0,Public
1010,15:27.73,Katrina COOGAN,USA,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1110,5000m,61231913,0,24,Public
1011,15:28.08,ANKITA,IND,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1109,5000m,85694729,0,4,Public
1012,15:28.12,Esther WAMBUI,KEN,"Municipal Stadium, Hiroshima (JPN)",29 APR 2024,1109,5000m,110328282,0,1,Public
1013,15:28.13,Olimpia BREZA,POL,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1109,5000m,NA,NA,NA,NA
1014,15:28.57,Grace HARTMAN,USA,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1132,5000m,32004939,1255,37,Public
1015,15:28.67,Emine Hatun MECHAAL,TUR,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1108,5000m,NA,NA,NA,NA
1016,15:28.81,Alemnat WALLE,ETH,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1108,5000m,NA,NA,NA,NA
1017,15:28.89,Maria YERMAKOVA,RUS,"Olympic Stadium, Cheboksary (RUS)",07 JUL 2024,1108,5000m,NA,NA,NA,NA
1018,15:29.02,Phoebe ANDERSON,GBR,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 APR 2024,1107,5000m,27260812,2160,335,Private
1019,15:29.06,Maia RAMSDEN,NZL,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1107,5000m,54937211,0,0,Public
1020,15:29.14,Marwa BOUZAYANI,TUN,"Stadion Radés, Radés (TUN)",08 JUN 2024,1107,5000m,NA,NA,NA,NA
1021,15:29.32,Erin TESCHUK,CAN,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1107,5000m,21429001,4494,31,Public
1022,15:29.61,Savannah SHAW,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1106,5000m,132478746,268,0,Public
1023,15:29.92,Shito GUMI,ETH,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1106,5000m,NA,NA,NA,NA
1024,15:30.18,Anna ARNAUDO,ITA,"Campo Comunale, Modena (ITA)",01 MAY 2024,1105,5000m,15507941,0,0,Public
1025,15:30.28,Eva DIETERICH,GER,"Eintracht-Stadion, Braunschweig (GER)",28 JUN 2024,1105,5000m,9903035,0,1,Public
1026,15:30.42,Idaira PRIETO,ESP,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 MAY 2024,1105,5000m,NA,NA,NA,NA
1027,15:30.46,Claire GREEN,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1105,5000m,75088403,0,1912,Public
1028,15:30.47,Faith CHEPKOECH,KEN,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",06 JAN 2024,1105,5000m,141743296,2,2,Private
1029,15:30.53,Virginia NYAMBURA,KEN,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",06 JAN 2024,1105,5000m,NA,NA,NA,NA
1030,15:30.60,Yazmine WRIGHT,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1104,5000m,44564763,852,1,Public
1031,15:30.70,. SEEMA,IND,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1104,5000m,18492157,388,1072,Private
1032,15:30.84,Brianna ROBLES,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1104,5000m,54093011,0,0,Public
1033,15:30.99,Jenna HUTCHINS,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1127,5000m,70884300,0,37,Public
1034,15:31.00,Jennifer GULIKERS,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1104,5000m,26990912,1721,24,Public
1035,15:31.02,Abbie DONNELLY,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1104,5000m,35097901,27,9,Private
1036,15:31.17,Viola CHEPNGENO,KEN,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1103,5000m,113122040,642,6,Public
1037,15:31.23,Sandrafelis Chebet TUEI,KEN,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",06 JAN 2024,1103,5000m,NA,NA,NA,NA
1038,15:31.36,Sayaka SATO,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1103,5000m,16763817,38,65,Private
1039,15:31.42,Haruka KOKAI,JPN,"Denka Big Swan Stadium, Niigata (JPN)",28 SEP 2024,1103,5000m,NA,NA,NA,NA
1040,15:31.51,Kana MIZUMOTO,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1103,5000m,93518857,24,0,Public
1041,15:31.53,Yuma YAMAMOTO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",23 SEP 2024,1103,5000m,31216732,0,0,Public
1042,15:31.54,Alicja KONIECZEK,POL,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1103,5000m,56861220,91,0,Public
1043,15:31.59,Emily VENTERS,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1103,5000m,87246813,315,0,Private
1044,15:31.60,Sanjivani JADHAV,IND,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1103,5000m,81388399,0,0,Public
1045,15:31.68,Yuka TAKASHIMA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1102,5000m,NA,NA,NA,NA
1046,15:31.69,Aubrey FRENTHEWAY,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1126,5000m,NA,NA,NA,NA
1047,15:31.81,Veerle BAKKER,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1102,5000m,26080027,16,188,Private
1048,15:31.86,XiuZhen MA,CHN,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1102,5000m,NA,NA,NA,NA
1049,15:31.93,Sora SHINOZAKURA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1102,5000m,NA,NA,NA,NA
1050,15:32.22,Florence CARON,CAN,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1101,5000m,42575476,1845,109,Public
1051,15:32.41,Carmen GRAVES,USA,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 APR 2024,1101,5000m,13603477,1675,3,Public
1052,15:32.42,Rebecca BASSETT,CAN,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1101,5000m,53421784,151,0,Public
1053,15:32.93,Siona CHISHOLM,CAN,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1100,5000m,40397285,1103,13,Private
1054,15:32.96,Samantha NADEL,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1100,5000m,99260352,0,0,Public
1055,15:33.05,Amaris TYYNISMAA,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1100,5000m,118181729,2,0,Private
1056,15:33.14,Femke ROSBERGEN,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1100,5000m,24621001,2207,92,Private
1057,15:33.21,Annika REISS,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",26 APR 2024,1100,5000m,40075775,190,11,Private
1058,28:54.14,Beatrice CHEBET,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1309,10000m,NA,NA,NA,NA
1059,29:05.92,Gudaf TSEGAY,ETH,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1298,10000m,NA,NA,NA,NA
1060,29:26.89,Lilian Kasait RENGERUK,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1278,10000m,NA,NA,NA,NA
1061,29:27.59,Margaret Chelimo KIPKEMBOI,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1278,10000m,NA,NA,NA,NA
1062,29:47.71,Fotyen TESFAY,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1259,10000m,NA,NA,NA,NA
1063,29:48.34,Tsigie GEBRESELAMA,ETH,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1258,10000m,NA,NA,NA,NA
1064,29:50.52,Ejgayehu TAYE,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1256,10000m,NA,NA,NA,NA
1065,30:04.97,Janeth CHEPNGETICH,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1243,10000m,NA,NA,NA,NA
1066,30:06.43,Emmaculate Anyango ACHOL,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1242,10000m,NA,NA,NA,NA
1067,30:07.42,Catherine Reline AMANANG'OLE,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1241,10000m,NA,NA,NA,NA
1068,30:09.05,Aynadis MEBRATU,ETH,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",14 JUN 2024,1239,10000m,NA,NA,NA,NA
1069,30:22.77,Faith CHEPKOECH,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1227,10000m,141743296,2,2,Private
1070,30:24.04,Sarah CHELANGAT,UGA,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1225,10000m,NA,NA,NA,NA
1071,30:27.30,Miriam CHEBET,KEN,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1222,10000m,73218211,0,0,Public
