,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
3496,15:27.70,Carla GALLARDO,ESP,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 May 2024,1110,5000m,94997060,1866,0,Public
2302,2:11:41,Yaseen ABDALLA,SUD,"Stade de France, Paris (FRA)",10 Aug 2024,1132,Full,17721663,1865,0,Public
866,8:25.20,John GAY,CAN,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1143,3000m Steeple,11799655,1859,21,Public
2934,4:07.43,Olivia MARKEZICH,USA,"Sports Park Mladost, Zagreb (CRO)",08 Sep 2024,1147,1500m,63449551,1849,31,Public
3124,4:13.45,Florence CARON,CAN,"Franklin Field, Philadelphia, PA (USA)",25 Apr 2024,1100,1500m,42575476,1845,109,Public
151,1:45.93,Youssef BENZAMIA,FRA,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",17 Jul 2024,1145,800m,60155357,1841,1,Public
917,8:31.79,Logan MEASNER,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1114,3000m Steeple,82013388,1838,27,Public
2412,2:12:48,Yusuke OGURA,JPN,Tokyo (JPN),03 Mar 2024,1114,Full,69456503,1824,3,Public
1223,13:29.63,Ellis CROSS,GBR,"Parc des Sports, Maisons-Laffitte (FRA)",06 Jul 2024,1103,5000m,33655219,1820,4,Public
46,1:44.70,Ryan CLARKE,NED,"Stade de France, Paris (FRA)",08 Aug 2024,1183,800m,4298711,1818,6,Public
170,1:46.12,Hazem MIAWAD,EGY,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1140,800m,49509743,1816,32,Public
691,3:39.58,Tyler WIRTH,USA,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 Apr 2024,1112,1500m,49103935,1815,76,Public
2533,1:58.89,Elena BELLÒ,ITA,"Olympic Stadium, London (GBR)",20 Jul 2024,1182,800m,16528958,1815,60,Public
663,3:39.23,Peter SMITH,USA,"Hayward Field, Eugene, OR (USA)",05 Jun 2024,1117,1500m,37674562,1812,102,Public
476,3:36.17,Jack SALISBURY,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1158,1500m,79030752,1811,1,Public
2259,2:11:07,Tom HENDRIKSE,NED,Rotterdam (NED),14 Apr 2024,1142,Full,6579855,1806,145,Public
754,3:40.33,Aiden NEAL,USA,"Morris Williams T&F Stadium, Durham, NC (USA)",12 Apr 2024,1102,1500m,43525605,1806,177,Public
164,1:46.09,Matt WISNER,USA,"Hayward Field, Eugene, OR (USA)",28 Jun 2024,1140,800m,23205296,1797,7,Public
45,1:44.65,Shane COHEN,USA,"Hayward Field, Eugene, OR (USA)",30 Jun 2024,1184,800m,50765671,1797,34,Public
288,1:47.11,Jack BALICK,USA,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 Apr 2024,1110,800m,49012071,1797,146,Public
2427,2:13:00,Roy HOORNWEG,NED,Rotterdam (NED),14 Apr 2024,1111,Full,36474939,1795,64,Public
3089,4:12.59,Jessica KAIN,USA,"Rashpal Dhillon  Oval, Vancouver (CAN)",19 Jun 2024,1106,1500m,37389921,1779,22,Public
1208,13:28.89,Joey NOKES,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1106,5000m,38105995,1771,11,Public
2909,4:06.31,Laura NAGEL,NZL,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1155,1500m,16604584,1771,29,Public
3634,32:12.02,Kellyn TAYLOR,USA,"Hayward Field, Eugene, OR (USA)",29 Jun 2024,1128,10000m,13279564,1766,149,Public
2048,2:08:38,Silas TOO,KEN,Eindhoven (NED),13 Oct 2024,1183,Full,31658147,1757,0,Public
4353,2:32:51,Gerda STEYN,RSA,"Stade de France, Paris (FRA)",11 Aug 2024,1105,Full,17233801,1757,296,Public
4112,2:25:47,Lauren HAGANS,USA,"Chicago, IL (USA)",13 Oct 2024,1175,Full,54874775,1752,1,Public
519,3:36.94,Shane BRACKEN,IRL,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1148,1500m,26985879,1751,1,Public
378,3:32.94,Henry WYNNE,USA,"Hayward Field, Eugene, OR (USA)",24 Jun 2024,1203,1500m,14735644,1743,20,Public
1194,13:27.83,Alex PHILLIP,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1158,5000m,46492412,1728,6,Public
3286,9:57.52,Meredith RIZZO,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1101,3000m Steeple,40609729,1724,117,Public
3521,15:31.00,Jennifer GULIKERS,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 Jul 2024,1104,5000m,26990912,1721,24,Public
1761,1:01:54,Adam CLARKE,GBR,Marugame (JPN),04 Feb 2024,1111,Half,985439,1714,642,Public
2568,2:00.16,Ellie BAKER,GBR,"Stadion Śląski, Chorzów (POL)",18 May 2024,1159,800m,51932246,1710,31,Public
598,3:38.21,Tom DODD,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1131,1500m,36750101,1706,7,Public
326,1:47.40,Olivier DESMEULES,CAN,"Ashenfelter Indoor Track, State College, PA (USA) (i)",26 Jan 2024,1158,800m,26104963,1698,51,Public
3241,9:48.82,Madison NEUNER,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1122,3000m Steeple,53485505,1697,221,Public
2054,2:08:44,Hugo CATRILEO,CHI,"Houston, TX (USA)",14 Jan 2024,1181,Full,37006272,1694,0,Public
3090,4:12.68,Kayley DELAY,USA,"Hayward Field, Eugene, OR (USA)",20 Apr 2024,1106,1500m,52102056,1694,26,Public
3641,32:16.98,Jessica GOCKLEY-DAY,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1124,10000m,65853028,1685,7,Public
69,1:45.06,Wes FERGUSON,USA,"Icahn Stadium, New York, NY (USA)",09 Jun 2024,1172,800m,49565163,1679,29,Public
3215,9:42.26,Carmen GRAVES,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",31 May 2024,1138,3000m Steeple,13603477,1675,3,Public
1792,1:02:00,Luis Miguel MASABANDA,ECU,Valencia (ESP),27 Oct 2024,1107,Half,20228908,1665,4,Public
683,3:39.51,Marcel TOBLER,AUT,"TSV Stadion, Pfungstadt (GER)",25 May 2024,1113,1500m,23188755,1651,36,Public
171,1:46.13,Hugo HOUYEZ,FRA,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1139,800m,27198009,1644,18,Public
707,3:39.81,Bruno PIERRU,FRA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1109,1500m,3875855,1641,36,Public
3686,32:38.73,Silke JONKMAN,NED,"Stadio Olimpico, Roma (ITA)",11 Jun 2024,1105,10000m,23254495,1639,143,Public
2965,4:08.59,Angelina ELLIS,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1137,1500m,23435662,1639,4,Public
760,3:40.42,Alessandro LOTTA,ITA,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 Jul 2024,1101,1500m,23984087,1637,5,Public
525,3:37.16,Thomas PIQUART,FRA,"Stade de Stehelin, Bordeaux (FRA)",19 Jun 2024,1145,1500m,45191607,1634,66,Public
860,8:24.58,Parker STOKES,USA,"Hayward Field, Eugene, OR (USA)",07 Jun 2024,1146,3000m Steeple,58499394,1626,5,Public
664,3:39.24,JaQuavious HARRIS,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",04 May 2024,1117,1500m,48348730,1595,2,Public
758,3:40.36,Aiden COLES,CAN,"Campbell Track, Hamilton (CAN)",13 Jun 2024,1102,1500m,60077877,1584,64,Public
2363,2:12:23,Charlie SWEENEY,USA,"Chicago, IL (USA)",13 Oct 2024,1121,Full,22399704,1577,0,Public
3779,1:08:50,Laura LUENGO,ESP,Valencia (ESP),27 Oct 2024,1154,Half,37189883,1575,7,Public
1372,28:00.09,William AMPONSAH,GHA,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1132,10000m,27510601,1574,14,Public
337,1:47.42,Kevin VIEZEE,NED,"FBK Stadium, Hengelo (NED)",29 Jun 2024,1101,800m,20688835,1568,119,Public
3137,9:07.14,Marisa HOWARD,USA,"Hayward Field, Eugene, OR (USA)",27 Jun 2024,1226,3000m Steeple,43684184,1566,322,Public
42,1:44.58,Isaiah HARRIS,USA,"Drake Stadium, Los Angeles, CA (USA)",18 May 2024,1186,800m,50116782,1566,109,Public
327,1:47.40,Dillan VAN ROOYEN,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",18 Mar 2024,1101,800m,58940900,1565,10,Public
876,8:26.59,Andreu BLANES,ESP,"Polideportivo Zorrotza, Bilbao (ESP)",18 Jun 2024,1137,3000m Steeple,8692276,1563,231,Public
2240,2:10:53,Cameron AVERY,NZL,Wien (AUT),21 Apr 2024,1146,Full,36628860,1560,17,Public
93,1:45.34,Samuel CHAPPLE,NED,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 Jun 2024,1163,800m,29184441,1556,393,Public
106,1:45.53,Ethan HUSSEY,GBR,"Boudewijnstadion, Bruxelles (BEL)",25 May 2024,1157,800m,18086418,1547,6,Public
2450,2:13:18,Joris KEPPENS,BEL,Rotterdam (NED),14 Apr 2024,1106,Full,52526147,1547,100,Public
462,3:35.84,Morgan BEADLESCOMB,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1163,1500m,50044591,1540,0,Public
1796,1:02:01,Tim VINCENT,AUS,Marugame (JPN),04 Feb 2024,1107,Half,41839883,1533,7,Public
1422,28:11.79,Ishmael ARTHUR,GHA,"University of Ghana Sports Stadium, Accra (GHA)",04 Jun 2024,1114,10000m,28079951,1531,24,Public
473,3:36.09,Robin VAN RIEL,NED,"Centre sportif Bout-du-Monde, Genève (SUI)",22 Jun 2024,1160,1500m,7320900,1531,94,Public
657,3:39.12,Valentin BRESC,FRA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1118,1500m,56092465,1519,26,Public
3260,9:53.51,Emma TAVELLA,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1111,3000m Steeple,13447832,1499,1,Public
68,1:45.06,Peter BOL,AUS,"SA Athletic Stadium, Adelaide (AUS)",14 Apr 2024,1172,800m,26290042,1498,8,Public
1472,28:19.81,Hicham OULADHA,MAR,Sale (MAR),30 Jun 2024,1101,10000m,67065684,1486,0,Public
1087,13:18.29,Pietro RIVA,ITA,"Parc des Sports, Maisons-Laffitte (FRA)",06 Jul 2024,1143,5000m,23870632,1485,0,Public
907,8:30.43,Levi TAYLOR,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",11 Apr 2024,1120,3000m Steeple,45951923,1474,4,Public
2339,2:12:08,Peter HERZOG,AUT,Berlin (GER),29 Sep 2024,1125,Full,17046618,1472,59,Public
3091,4:12.72,Melissa TANAKA,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1105,1500m,23571791,1462,33,Public
144,1:45.87,Joseph DENG,AUS,"Stade de France, Paris (FRA)",07 Aug 2024,1147,800m,15697869,1460,0,Public
325,1:47.39,Stephen EVANS,CAN,"Alumni Stadium, Guelph (CAN)",04 Jun 2024,1102,800m,3941512,1450,36,Public
1970,2:07:44,Matthias KYBURZ,SUI,Paris (FRA),07 Apr 2024,1198,Full,18143228,1446,119,Public
99,1:45.40,Darius KIPYEGO,USA,"Hayward Field, Eugene, OR (USA)",28 Jun 2024,1161,800m,42520906,1435,0,Public
738,3:40.17,Andreas LINDGREEN,DEN,"Sollentunavallen, Sollentuna (SWE)",16 Jun 2024,1104,1500m,27091479,1425,10,Public
763,3:40.43,Fredrik SANDVIK,NOR,"Trondheim Stadion, Trondheim (NOR)",21 Aug 2024,1101,1500m,18082688,1416,14,Public
818,8:18.95,Rémi SCHYNS,BEL,"Estadio Iberoamericano, Huelva (ESP)",30 Apr 2024,1171,3000m Steeple,23384343,1403,146,Public
1491,58:50:00,John KORIR,KEN,Ras Al Khaimah (UAE),24 Feb 2024,1234,Half,105366367,1399,0,Public
108,1:45.55,Ole Jakob SOLBU,NOR,"Mary Peters Track, Belfast (GBR)",11 May 2024,1157,800m,34827695,1399,167,Public
523,3:37.13,Tom ELMER,SUI,"Bungertstadion, Rehlingen (GER)",19 May 2024,1145,1500m,5089663,1398,355,Public
2229,2:10:48,Barnaba KIPKOECH,KEN,Rotterdam (NED),14 Apr 2024,1147,Full,18142926,1394,11,Public
3450,15:20.02,Kristine Eikrem ENGESET,NOR,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1125,5000m,12012236,1389,7,Public
628,3:38.65,Sam PARSONS,GER,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1125,1500m,54176296,1389,66,Public
823,8:19.96,Alec BASTEN,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1167,3000m Steeple,74184450,1388,3,Public
186,1:46.25,Jack LUNN,AUS,"AIS Athletics Track, Canberra (AUS)",26 Jan 2024,1136,800m,46128288,1372,2,Public
1164,13:24.64,Dan KIBET,UGA,"Egret Stadium, Xiamen (CHN)",20 Apr 2024,1121,5000m,30928604,1358,3,Public
2906,4:06.17,Cari HUGHES,GBR,"Mestský Stadion, Ostrava (CZE)",10 Sep 2024,1156,1500m,55975379,1354,240,Public
3010,4:10.03,Lauren GREGORY,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1126,1500m,37651602,1353,152,Public
3248,9:50.54,Dana KLEIN,USA,"Hayward Field, Eugene, OR (USA)",24 Jun 2024,1118,3000m Steeple,44696180,1351,116,Public
2432,2:13:03,Erik HILLE,GER,Berlin (GER),29 Sep 2024,1110,Full,105319659,1345,74,Public
485,3:36.32,Mike FOPPEN,NED,"Stade Delort, Marseille (FRA)",22 May 2024,1156,1500m,4882648,1344,36,Public
3489,15:26.66,Lisa ROOMS,BEL,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1112,5000m,27711874,1340,20,Public
553,3:37.60,Baptiste GUYON,FRA,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1139,1500m,21547435,1335,96,Public
2637,2:01.42,Eleanor FULTON,USA,"Moselstadion, Trier (GER)",06 Sep 2024,1137,800m,68771264,1334,83,Public
1846,1:02:09,Stan NIESTEN,NED,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 Mar 2024,1101,Half,11157470,1323,549,Public
1564,1:00:41,Naoki OTA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1159,Half,12856764,1313,41,Public
3047,4:11.28,Rachel SMITH,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 Feb 2024,1137,1500m,19848564,1286,61,Public
3851,1:10:04,Mekdes WOLDU,FRA,"Stadio Olimpico, Roma (ITA)",09 Jun 2024,1128,Half,30197343,1269,79,Public
834,8:20.91,Travis MAHONEY,USA,"UVA Lanningan Field, Charlottesville, VA (USA)",19 Apr 2024,1162,3000m Steeple,33180931,1266,41,Public
2534,1:58.94,Sarah BILLINGS,AUS,"Moselstadion, Trier (GER)",06 Sep 2024,1181,800m,42578650,1262,103,Public
3118,4:13.24,Grace HARTMAN,USA,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 May 2024,1101,1500m,32004939,1255,37,Public
822,8:19.54,Osama ZOGHLAMI,ITA,"Le Grand Stade, Marrakech (MAR)",19 May 2024,1169,3000m Steeple,109059136,1249,3,Public
919,8:31.89,Christian PATZKA,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1114,3000m Steeple,46054215,1249,20,Public
3096,4:12.78,Abby NICHOLS,USA,"Meredith College, Raleigh, NC (USA)",02 Aug 2024,1105,1500m,49240561,1248,0,Public
2032,2:08:29,Haftom WELDAY,GER,Sevilla (ESP),18 Feb 2024,1185,Full,23836673,1244,8,Public
1143,13:23.60,Victor KIMUTAI,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 May 2024,1125,5000m,81506583,1242,2,Public
322,1:47.37,Derek HOLDSWORTH,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1102,800m,110408620,1238,24,Public
1565,1:00:41,Zouhair TALBI,MAR,"New York, NY (USA)",17 Mar 2024,1159,Half,73380869,1233,4,Public
761,3:40.43,Joe EWING,GBR,"Paul Derr TF Facility, Raleigh, NC (USA)",28 Mar 2024,1101,1500m,10513706,1228,68,Public
540,3:37.36,Ahmed MUHUMED,USA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1142,1500m,16498981,1209,5,Public
2170,2:10:06,Boniface KIBIWOTT,KEN,Amsterdam (NED),20 Oct 2024,1159,Full,60508941,1202,0,Public
563,3:37.73,Brian FAY,IRL,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1137,1500m,24660297,1195,0,Public
4051,2:24:00,Emma BATES,USA,"Chicago, IL (USA)",13 Oct 2024,1193,Full,38306342,1177,0,Public
377,3:32.93,Justin KIPKOECH,KEN,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1203,1500m,123004351,1177,0,Public
22,1:43.95,Benjamin ROBERT,FRA,"Stade Louis II, Monaco (MON)",12 Jul 2024,1206,800m,33362910,1175,50,Public
118,1:45.63,Jack HIGGINS,GBR,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 Aug 2024,1154,800m,61174400,1173,16,Public
4305,2:31:24,Olga NYZHNYK,UKR,Warszawa (POL),29 Sep 2024,1119,Full,59301037,1173,1,Public
75,1:45.12,Tinoda MATSATSA,USA,"Hayward Field, Eugene, OR (USA)",28 Jun 2024,1170,800m,43648976,1172,8,Public
2454,2:13:21,Richard ROP,KEN,Nairobi (KEN),27 Oct 2024,1105,Full,4151166,1162,815,Public
3199,9:38.71,Tuğba GÜVENÇ,TUR,"The TF Complex at Mylan Park, Morgantown, WV (USA)",27 Apr 2024,1147,3000m Steeple,51425538,1159,0,Public
255,1:46.89,Isaac BASTEN,USA,"Drake Stadium, Des Moines, IA (USA)",27 Apr 2024,1117,800m,88934444,1151,6,Public
647,3:38.98,Carson WILLIAMS,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1120,1500m,87287379,1150,4,Public
2943,4:07.68,Hanna HERMANSSON,SWE,"Stade Delort, Marseille (FRA)",22 May 2024,1145,1500m,91049781,1146,3,Public
1293,27:27.11,Felix BOUR,FRA,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1183,10000m,13151170,1144,160,Public
2353,2:12:17,Justin KENT,CAN,Toronto (CAN),20 Oct 2024,1123,Full,17615116,1143,0,Public
1703,1:01:38,Collins KIPKEMBOI,KEN,Mainz (GER),05 May 2024,1121,Half,119116811,1137,0,Public
2309,2:11:44,Enock KIPKEMBOI,KEN,Huai'an (CHN),21 Apr 2024,1132,Full,98838651,1132,0,Public
313,1:47.28,Angel ALVAREZ,ESP,"Altamira estadioa, Ordizia (ESP)",22 Jun 2024,1105,800m,30974038,1118,344,Public
2728,2:02.74,Mariska PAREWYCK,BEL,"Piste Olympique Adeps de Jambes, Jambes (BEL)",17 Aug 2024,1114,800m,40806845,1093,46,Public
1387,28:04.58,Evan JENKINS,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 Mar 2024,1125,10000m,73659831,1082,0,Public
3926,1:11:09,Julia MAYER,AUT,Barcelona (ESP),11 Feb 2024,1106,Half,17379874,1077,303,Public
2950,4:08.06,Anna GIBSON,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1142,1500m,57973023,1050,410,Public
2687,2:02.19,Julia JAGUŚCIK,POL,"Forest Stadium, Sopot (POL)",16 Jun 2024,1123,800m,111373106,1044,32,Public
266,1:46.95,Conor MURPHY,IRL,"Ashenfelter Indoor Track, State College, PA (USA) (i)",26 Jan 2024,1171,800m,58262623,1036,0,Public
190,1:46.32,Sebastian FERNANDEZ,USA,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 May 2024,1134,800m,68982579,1034,2,Public
2758,2:03.09,Aurore FLEURY,FRA,"Stade d'Athlétisme Hautepierre, Strasbourg (FRA)",08 Jun 2024,1108,800m,27365281,1034,57,Public
366,3:32.16,Cooper TEARE,USA,"UVA Lanningan Field, Charlottesville, VA (USA)",28 Apr 2024,1214,1500m,52673478,1024,20,Public
1197,13:28.23,David MULLARKEY,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1157,5000m,107373064,1023,0,Public
495,3:36.52,Abel TEFFRA,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1154,1500m,74623854,1023,1,Public
152,1:45.94,Josh KERR,GBR,"Hayward Field, Eugene, OR (USA)",20 Apr 2024,1145,800m,18748153,1017,219,Public
1849,1:02:10,Othmane EL GOUMRI,MAR,Meishan (CHN),25 Feb 2024,1101,Half,70979949,1014,0,Public
2678,2:02.05,Stephanie BROKAW,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",10 Feb 2024,1152,800m,47735255,999,39,Public
844,8:22.94,Jacob BOUTERA,NOR,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1153,3000m Steeple,24382931,994,0,Public
256,1:46.89,Kerem AYHAN,TUR,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1117,800m,51826918,987,320,Public
633,3:38.70,Rheinhardt HARRISON,USA,"Hayward Field, Eugene, OR (USA)",05 Jun 2024,1124,1500m,54852017,982,0,Public
1321,27:41.92,Nils VOIGT,GER,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1160,10000m,18934439,971,6,Public
1192,13:27.55,Patrick KIPROP,KEN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1159,5000m,75222533,971,6,Public
2214,2:10:39,Pedro GOMEZ,ARG,Sevilla (ESP),18 Feb 2024,1149,Full,24304109,951,206,Public
713,3:39.90,Jean-Simon DESGAGNÉS,CAN,"Piste Ben Leduc, Montréal (CAN)",21 Jun 2024,1108,1500m,20297898,950,3,Public
720,3:39.96,Timo BENITZ,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1107,1500m,55489425,948,92,Public
702,3:39.77,George COUTTIE,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1110,1500m,53091912,947,22,Public
2585,2:00.61,Emily RICHARDS,USA,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",17 Jul 2024,1151,800m,57585194,941,4,Public
4,1:41.67,Bryce HOPPEL,USA,"Stade de France, Paris (FRA)",10 Aug 2024,1277,800m,17422250,934,0,Public
759,3:40.40,Evan JAGER,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1101,1500m,34822200,933,107,Public
2640,2:01.49,Danielle JONES,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1136,800m,19613002,929,853,Public
2759,2:03.10,Oksana DOLYNCHUK,UKR,"Forest Stadium, Sopot (POL)",16 Jun 2024,1107,800m,96119095,922,0,Public
1555,1:00:38,Cameron LEVINS,CAN,Istanbul (TUR),28 Apr 2024,1161,Half,26743149,914,0,Public
3654,32:22.98,Kana KOBAYASHI,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",21 Sep 2024,1119,10000m,68097821,909,17,Public
3832,1:09:50,Min LIU,CHN,Meishan (CHN),25 Feb 2024,1133,Half,29372219,906,99,Public
398,3:33.78,Andrew HUNTER,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1192,1500m,3315425,900,1372,Public
4210,2:28:35,Majida MAAYOUF,ESP,"Stade de France, Paris (FRA)",11 Aug 2024,1147,Full,76636288,897,1,Public
162,1:46.04,Niels LAROS,NED,"Stadio Comunale, Bellinzona (SUI)",09 Sep 2024,1142,800m,29900318,897,15,Public
1173,13:25.86,Daniel SIMMONS,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1117,5000m,24166694,890,4,Public
4189,2:28:04,Desiree LINDEN,USA,"Orlando, FL (USA)",03 Feb 2024,1152,Full,31853462,889,4,Public
382,3:33.29,Charles PHILIBERT-THIBOUTOT,CAN,"Stade de France, Paris (FRA)",04 Aug 2024,1198,1500m,7327132,882,41,Public
228,1:46.75,Bobby POYNTER,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",04 May 2024,1121,800m,64218328,874,3,Public
1814,1:02:03,Pablo SÁNCHEZ,ESP,Valencia (ESP),27 Oct 2024,1105,Half,61212790,873,0,Public
2920,4:06.91,Kate CURRENT,CAN,"Piste Ben Leduc, Montréal (CAN)",21 Jun 2024,1151,1500m,39397963,873,111,Public
641,3:38.82,Nick FOSTER,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 Feb 2024,1173,1500m,21148731,873,319,Public
1246,13:30.73,Ben PERRIN,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1100,5000m,26948702,867,120,Public
595,3:38.19,John HEYMANS,BEL,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1131,1500m,33405052,863,2,Public
537,3:37.33,Rob NAPOLITANO,PUR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 Feb 2024,1194,1500m,38389393,858,23,Public
2984,4:09.27,Grace BARNETT,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1132,1500m,57217273,855,51,Public
3021,4:10.34,Yazmine WRIGHT,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1124,1500m,44564763,852,1,Public
2507,1:57.76,Juliette WHITTAKER,USA,"Stade de France, Paris (FRA)",04 Aug 2024,1203,800m,56548523,850,3,Public
4293,2:31:02,Jessa HANSON,USA,"Orlando, FL (USA)",03 Feb 2024,1122,Full,22996590,839,17,Public
3916,1:11:03,Hanna LINDHOLM,SWE,Sevilla (ESP),28 Jan 2024,1108,Half,114930525,833,2,Public
112,1:45.59,Brad MATHAS,NZL,"Stade Colette Besson, Dijon (FRA)",05 Jun 2024,1156,800m,51646610,833,10,Public
80,1:45.22,Filip OSTROWSKI,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 Jun 2024,1167,800m,99277269,830,33,Public
1139,13:22.74,Joel Ibler LILLESØ,DEN,"Stadion De Veen, Heusden-Zolder (BEL)",15 Jun 2024,1128,5000m,41549062,828,10,Public
522,3:37.12,Quentin TISON,FRA,"Stade Raymond Petit, Tomblaine (FRA)",25 May 2024,1145,1500m,48696680,825,21,Public
733,3:40.10,Mohamed REDA,ESP,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1105,1500m,26014313,810,0,Public
440,3:35.25,Bastien AUGUSTO,FRA,"Mestský Stadion, Ostrava (CZE)",28 May 2024,1171,1500m,6816684,810,520,Public
65,1:44.98,Mariano GARCÍA,ESP,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 Aug 2024,1174,800m,30576718,808,7,Public
4329,2:32:03,Militsa MIRCHEVA,BUL,Osaka (JPN),28 Jan 2024,1113,Full,33977163,806,6,Public
52,1:44.79,Elias NGENY,KEN,"Nyayo National Stadium, Nairobi (KEN)",06 Mar 2024,1180,800m,61941233,803,0,Public
1445,28:16.20,Shogo NAKAMURA,JPN,"Athletic Track, Abashiri (JPN)",10 Jul 2024,1107,10000m,32294430,802,32,Public
1627,1:01:08,Morgan PEARSON,USA,Valencia (ESP),27 Oct 2024,1141,Half,40048824,796,759,Public
